CODIGO_SINIESTRO;LOCALIDAD;GRAVEDAD;CLASE;TIPO DE VEHICULO;SERVICIO;CONDICION;ESTADO;EDAD;SEXO;HORA
10473902;Suba;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;49;MASCULINO;00:00 a 02:59
10474333;Engativá;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;31;MASCULINO;00:00 a 02:59
10473329;Engativá;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;29;MASCULINO;18:00 a 20:59
10473331;Chapinero;Con Heridos;Atropello;Camioneta;Publico;CONDUCTOR;ILESO;53;MASCULINO;00:00 a 02:59
10473332;Engativá;Con Heridos;Choque;Automovil;Publico;PASAJERO;HERIDO;28;MASCULINO;12:00 a 14:59
10473337;Kennedy;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;HERIDO;22;MASCULINO;00:00 a 02:59
10473340;Rafael Uribe Uribe;Con Muertos;Atropello;Bus;Publico;CONDUCTOR;ILESO;47;MASCULINO;21:00 a 24:00
10473435;Tunjuelito;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;40;MASCULINO;03:00 a 5:59
10473384;Los Mártires;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;40;MASCULINO;06:00 a 8:59
10473387;Teusaquillo;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;20;MASCULINO;18:00 a 20:59
10473388;Fontibón;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;23;MASCULINO;09:00  a 11:59
10473390;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;36;MASCULINO;00:00 a 02:59
10473391;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;49;MASCULINO;03:00 a 5:59
10473396;San Cristóbal;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;25;MASCULINO;18:00 a 20:59
10473397;Ciudad Bolívar;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;33;MASCULINO;00:00 a 02:59
10473401;Suba;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;38;MASCULINO;12:00 a 14:59
10473407;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;57;MASCULINO;15:00  a 17:59
10473410;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;48;MASCULINO;15:00  a 17:59
10473413;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;53;MASCULINO;09:00  a 11:59
10473416;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;39;MASCULINO;00:00 a 02:59
10473417;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;28;MASCULINO;18:00 a 20:59
10473418;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;50;MASCULINO;06:00 a 8:59
10473419;Kennedy;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;51;MASCULINO;06:00 a 8:59
10473425;Rafael Uribe Uribe;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;27;MASCULINO;15:00  a 17:59
10473438;Ciudad Bolívar;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;23;MASCULINO;15:00  a 17:59
10473441;Kennedy;Con Heridos;Choque;Camioneta;Particular;CONDUCTOR;ILESO;73;MASCULINO;18:00 a 20:59
10473443;Tunjuelito;Con Heridos;Choque;Motocicleta;Particular;CICLISTA;HERIDO;12;MASCULINO;09:00  a 11:59
10473334;Ciudad Bolívar;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;53;MASCULINO;21:00 a 24:00
10473360;Chapinero;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;56;MASCULINO;21:00 a 24:00
10473450;Engativá;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;55;MASCULINO;06:00 a 8:59
10473471;Engativá;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;30;MASCULINO;03:00 a 5:59
10473483;Ciudad Bolívar;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;53;MASCULINO;18:00 a 20:59
10473484;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;41;MASCULINO;18:00 a 20:59
10473518;Kennedy;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;41;MASCULINO;06:00 a 8:59
10473528;Usaquén;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;33;FEMENINO;15:00  a 17:59
10473513;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;22;MASCULINO;09:00  a 11:59
10473514;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;67;FEMENINO;00:00 a 02:59
10473515;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;MASCULINO;09:00  a 11:59
10473517;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;35;MASCULINO;12:00 a 14:59
10473527;Fontibón;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;68;MASCULINO;00:00 a 02:59
10473457;Teusaquillo;Con Heridos;Choque;Automovil;Particular;PASAJERO;HERIDO;27;FEMENINO;21:00 a 24:00
10473470;Rafael Uribe Uribe;Con Heridos;Atropello;Automovil;Publico;CONDUCTOR;ILESO;38;MASCULINO;09:00  a 11:59
10473475;Kennedy;Solo Daños;Choque;Automovil;Oficial;CONDUCTOR;ILESO;34;MASCULINO;12:00 a 14:59
10473476;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;MASCULINO;09:00  a 11:59
10473477;Tunjuelito;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;HERIDO;33;MASCULINO;15:00  a 17:59
10473493;Chapinero;Solo Daños;Choque;Bus;Particular;CONDUCTOR;ILESO;29;MASCULINO;09:00  a 11:59
10473495;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;17;FEMENINO;06:00 a 8:59
10473500;Engativá;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;54;MASCULINO;06:00 a 8:59
10473505;Chapinero;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;38;MASCULINO;00:00 a 02:59
10473534;Kennedy;Con Muertos;Atropello;Motocicleta;Particular;MOTOCICLISTA;HERIDO;27;MASCULINO;15:00  a 17:59
10473432;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;23;MASCULINO;21:00 a 24:00
10473455;Tunjuelito;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;62;MASCULINO;00:00 a 02:59
10473456;San Cristóbal;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;62;MASCULINO;21:00 a 24:00
10473459;Kennedy;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;39;MASCULINO;06:00 a 8:59
10473479;Kennedy;Con Heridos;Atropello;Camioneta;Particular;CONDUCTOR;ILESO;26;MASCULINO;21:00 a 24:00
10473480;Teusaquillo;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;37;MASCULINO;12:00 a 14:59
10473482;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;18:00 a 20:59
10473487;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;29;MASCULINO;09:00  a 11:59
10473488;Kennedy;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;32;MASCULINO;09:00  a 11:59
10473498;Engativá;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;20;MASCULINO;12:00 a 14:59
10473499;Engativá;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;26;MASCULINO;06:00 a 8:59
10473507;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;35;FEMENINO;15:00  a 17:59
10473510;Suba;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;32;MASCULINO;18:00 a 20:59
10473761;Suba;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;56;MASCULINO;03:00 a 5:59
10473423;Tunjuelito;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;19;MASCULINO;18:00 a 20:59
10473519;Teusaquillo;Solo Daños;Choque;Camioneta;Oficial;CONDUCTOR;ILESO;51;MASCULINO;03:00 a 5:59
10473523;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;57;MASCULINO;06:00 a 8:59
10473531;Tunjuelito;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;27;MASCULINO;00:00 a 02:59
10473453;Usaquén;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;39;MASCULINO;18:00 a 20:59
10473464;Barrios Unidos;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;28;MASCULINO;03:00 a 5:59
10473489;Engativá;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;52;MASCULINO;18:00 a 20:59
10473490;Engativá;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;37;MASCULINO;09:00  a 11:59
10473491;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;57;MASCULINO;06:00 a 8:59
10473492;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;48;FEMENINO;21:00 a 24:00
10473511;Los Mártires;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;31;MASCULINO;03:00 a 5:59
10473512;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;39;MASCULINO;06:00 a 8:59
10473554;San Cristóbal;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;37;MASCULINO;21:00 a 24:00
10473555;Rafael Uribe Uribe;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;42;MASCULINO;12:00 a 14:59
10473559;Usaquén;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;83;MASCULINO;18:00 a 20:59
10473553;Tunjuelito;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;39;MASCULINO;21:00 a 24:00
10473560;Barrios Unidos;Con Heridos;Choque;Motocicleta;Particular;PASAJERO;HERIDO;25;FEMENINO;15:00  a 17:59
10473449;Usaquén;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;52;MASCULINO;12:00 a 14:59
10473451;Los Mártires;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;20;MASCULINO;15:00  a 17:59
10473522;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;38;FEMENINO;03:00 a 5:59
10473530;Ciudad Bolívar;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;31;MASCULINO;00:00 a 02:59
10473601;Usaquén;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;40;MASCULINO;15:00  a 17:59
10473602;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;3;MASCULINO;00:00 a 02:59
10473575;Chapinero;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;40;MASCULINO;03:00 a 5:59
10473587;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;43;MASCULINO;12:00 a 14:59
10473598;Chapinero;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;33;MASCULINO;06:00 a 8:59
10473569;Kennedy;Con Heridos;Choque;Motocicleta;Particular;PASAJERO;HERIDO;32;MASCULINO;15:00  a 17:59
10473538;Chapinero;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;57;MASCULINO;00:00 a 02:59
10473539;Chapinero;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;64;MASCULINO;00:00 a 02:59
10473540;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;21;MASCULINO;03:00 a 5:59
10473541;Barrios Unidos;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;22;MASCULINO;09:00  a 11:59
10473542;Kennedy;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;57;MASCULINO;09:00  a 11:59
10473544;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;30;MASCULINO;09:00  a 11:59
10473545;Los Mártires;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;44;FEMENINO;15:00  a 17:59
10473548;Chapinero;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;37;FEMENINO;03:00 a 5:59
10473561;Los Mártires;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;HERIDO;31;MASCULINO;21:00 a 24:00
10473572;Engativá;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;59;MASCULINO;00:00 a 02:59
10473698;Kennedy;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;FEMENINO;09:00  a 11:59
10473720;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;32;MASCULINO;09:00  a 11:59
10473721;Chapinero;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;33;MASCULINO;12:00 a 14:59
10473577;Kennedy;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;26;MASCULINO;18:00 a 20:59
10473578;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;48;MASCULINO;09:00  a 11:59
10473579;Teusaquillo;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;48;MASCULINO;18:00 a 20:59
10473580;Suba;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;45;FEMENINO;15:00  a 17:59
10473581;Barrios Unidos;Con Heridos;Atropello;Camioneta;Publico;CONDUCTOR;ILESO;56;MASCULINO;03:00 a 5:59
10473582;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;71;MASCULINO;03:00 a 5:59
10473614;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;32;MASCULINO;03:00 a 5:59
10473649;Engativá;Con Heridos;Atropello;Automovil;Particular;CONDUCTOR;ILESO;48;MASCULINO;18:00 a 20:59
10473658;Chapinero;Con Heridos;Otro;Bus;Publico;CONDUCTOR;ILESO;47;MASCULINO;18:00 a 20:59
10473567;Kennedy;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;51;MASCULINO;03:00 a 5:59
10473600;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;45;MASCULINO;21:00 a 24:00
10473604;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;33;FEMENINO;15:00  a 17:59
10473633;Kennedy;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;43;MASCULINO;21:00 a 24:00
10473636;Barrios Unidos;Con Heridos;Choque;Camioneta;Particular;CONDUCTOR;ILESO;39;MASCULINO;21:00 a 24:00
10473552;Los Mártires;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;44;MASCULINO;03:00 a 5:59
10473568;San Cristóbal;Con Muertos;Atropello;Motocicleta;Oficial;MOTOCICLISTA;ILESO;37;MASCULINO;00:00 a 02:59
10473570;Fontibón;Con Heridos;Otro;Bus;Publico;CONDUCTOR;ILESO;24;MASCULINO;15:00  a 17:59
10473583;Ciudad Bolívar;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;53;MASCULINO;03:00 a 5:59
10473588;Kennedy;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;27;MASCULINO;12:00 a 14:59
10473589;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;30;MASCULINO;15:00  a 17:59
10473591;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;41;MASCULINO;15:00  a 17:59
10473593;Los Mártires;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;49;MASCULINO;03:00 a 5:59
10473594;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;26;MASCULINO;09:00  a 11:59
10473599;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;44;MASCULINO;09:00  a 11:59
10473529;Engativá;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;59;MASCULINO;15:00  a 17:59
10473535;Ciudad Bolívar;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;41;MASCULINO;03:00 a 5:59
10473536;Chapinero;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;22;FEMENINO;03:00 a 5:59
10473543;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;59;FEMENINO;15:00  a 17:59
10473546;Fontibón;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;54;MASCULINO;21:00 a 24:00
10473547;Chapinero;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;44;MASCULINO;18:00 a 20:59
10474175;Tunjuelito;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;25;MASCULINO;03:00 a 5:59
10473705;Engativá;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;30;MASCULINO;03:00 a 5:59
10473624;Tunjuelito;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;41;MASCULINO;12:00 a 14:59
10473629;Barrios Unidos;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;32;MASCULINO;06:00 a 8:59
10473655;Fontibón;Con Heridos;Atropello;Automovil;Publico;CONDUCTOR;ILESO;65;MASCULINO;00:00 a 02:59
10473659;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;52;MASCULINO;09:00  a 11:59
10473660;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;66;MASCULINO;09:00  a 11:59
10473664;Barrios Unidos;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;37;MASCULINO;00:00 a 02:59
10473695;Kennedy;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;31;MASCULINO;03:00 a 5:59
10473656;Chapinero;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;32;MASCULINO;03:00 a 5:59
10476209;Engativá;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;55;MASCULINO;00:00 a 02:59
10474104;Los Mártires;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;53;MASCULINO;12:00 a 14:59
10473804;Tunjuelito;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;HERIDO;20;MASCULINO;00:00 a 02:59
10473809;Kennedy;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;44;MASCULINO;00:00 a 02:59
10473678;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;41;MASCULINO;06:00 a 8:59
10473682;Suba;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;26;MASCULINO;09:00  a 11:59
10473684;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;28;MASCULINO;12:00 a 14:59
10473685;Tunjuelito;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;31;FEMENINO;18:00 a 20:59
10473688;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;44;MASCULINO;06:00 a 8:59
10473691;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;59;MASCULINO;06:00 a 8:59
10473697;Kennedy;Solo Daños;Choque;Motocicleta;Particular;MOTOCICLISTA;ILESO;27;MASCULINO;09:00  a 11:59
10473729;Kennedy;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;27;MASCULINO;06:00 a 8:59
10473730;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;25;MASCULINO;03:00 a 5:59
10473618;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;35;MASCULINO;03:00 a 5:59
10473645;Suba;Con Heridos;Choque;Motocicleta;Particular;PASAJERO;HERIDO;26;FEMENINO;12:00 a 14:59
10473667;Kennedy;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;33;MASCULINO;15:00  a 17:59
10473668;Ciudad Bolívar;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;59;MASCULINO;00:00 a 02:59
10473671;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;42;MASCULINO;03:00 a 5:59
10473672;Usaquén;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;33;MASCULINO;15:00  a 17:59
10473676;Usaquén;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;39;MASCULINO;00:00 a 02:59
10473665;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;65;MASCULINO;00:00 a 02:59
10473669;Kennedy;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;58;MASCULINO;00:00 a 02:59
10473879;La Candelaria;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;41;MASCULINO;00:00 a 02:59
10473670;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;27;MASCULINO;09:00  a 11:59
10473674;Los Mártires;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;52;MASCULINO;00:00 a 02:59
10473675;Los Mártires;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;39;MASCULINO;03:00 a 5:59
10473680;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;23;MASCULINO;15:00  a 17:59
10473681;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;33;MASCULINO;12:00 a 14:59
10473683;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;26;MASCULINO;09:00  a 11:59
10473686;Tunjuelito;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;23;MASCULINO;09:00  a 11:59
10473687;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;45;MASCULINO;06:00 a 8:59
10473690;Fontibón;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;52;MASCULINO;09:00  a 11:59
10473696;Fontibón;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;19;MASCULINO;09:00  a 11:59
10473699;San Cristóbal;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;32;MASCULINO;00:00 a 02:59
10473622;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;25;MASCULINO;12:00 a 14:59
10473623;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;30;FEMENINO;09:00  a 11:59
10473630;Barrios Unidos;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;57;MASCULINO;06:00 a 8:59
10473632;Barrios Unidos;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;50;MASCULINO;09:00  a 11:59
10473635;Tunjuelito;Con Heridos;Choque;Automovil;Publico;CONDUCTOR;ILESO;21;MASCULINO;12:00 a 14:59
10473637;Suba;Con Heridos;Choque;Bus;Publico;CONDUCTOR;ILESO;53;MASCULINO;15:00  a 17:59
10473641;Fontibón;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;15:00  a 17:59
10473642;Barrios Unidos;Con Heridos;Choque;Camioneta;Particular;CONDUCTOR;ILESO;32;MASCULINO;03:00 a 5:59
10473615;Engativá;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;50;MASCULINO;18:00 a 20:59
10473616;Rafael Uribe Uribe;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;51;MASCULINO;06:00 a 8:59
10473617;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;51;MASCULINO;12:00 a 14:59
10473619;Fontibón;Solo Daños;Choque;Camioneta;Publico;CONDUCTOR;ILESO;20;MASCULINO;15:00  a 17:59
10473626;Chapinero;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;47;FEMENINO;18:00 a 20:59
10473628;Usaquén;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;38;FEMENINO;21:00 a 24:00
10473631;Kennedy;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;76;MASCULINO;21:00 a 24:00
10473638;Suba;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;28;MASCULINO;09:00  a 11:59
10473640;Tunjuelito;Con Heridos;Choque;Motocicleta;Particular;PASAJERO;HERIDO;23;FEMENINO;03:00 a 5:59
10473644;Engativá;Con Heridos;Choque;Motocicleta;Particular;CONDUCTOR;ILESO;47;MASCULINO;03:00 a 5:59
10473737;Chapinero;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;22;MASCULINO;09:00  a 11:59
10473741;Suba;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;42;MASCULINO;18:00 a 20:59
10473743;Usaquén;Solo Daños;Choque;Bus;Publico;CONDUCTOR;ILESO;46;MASCULINO;00:00 a 02:59
10473745;La Candelaria;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;29;FEMENINO;21:00 a 24:00
10473746;Chapinero;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;54;MASCULINO;15:00  a 17:59
10473747;Engativá;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;40;MASCULINO;03:00 a 5:59
10473752;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;57;MASCULINO;09:00  a 11:59
10473755;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;48;FEMENINO;06:00 a 8:59
10473816;Engativá;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;37;MASCULINO;09:00  a 11:59
10473871;San Cristóbal;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;ILESO;19;MASCULINO;12:00 a 14:59
10473982;Usaquén;Con Heridos;Choque;Camioneta;Oficial;CONDUCTOR;ILESO;36;MASCULINO;21:00 a 24:00
10474000;Suba;Con Heridos;Atropello;Motocicleta;Particular;MOTOCICLISTA;HERIDO;21;MASCULINO;21:00 a 24:00
10473782;Teusaquillo;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;54;MASCULINO;15:00  a 17:59
10473783;Fontibón;Solo Daños;Choque;Automovil;Particular;CONDUCTOR;ILESO;42;FEMENINO;03:00 a 5:59
10473786;Usaquén;Solo Daños;Choque;Camioneta;Particular;CONDUCTOR;ILESO;58;FEMENINO;12:00 a 14:59
10473819;Engativá;Con Heridos;Choque;Camioneta;Publico;CONDUCTOR;ILESO;27;MASCULINO;21:00 a 24:00
10473869;Rafael Uribe Uribe;Con Heridos;Atropello;Automovil;Publico;CONDUCTOR;ILESO;54;MASCULINO;00:00 a 02:59
10473806;Usaquén;Con Heridos;Choque;Automovil;Particular;CONDUCTOR;ILESO;67;MASCULINO;12:00 a 14:59
10473821;Usaquén;Con Heridos;Choque;Motocicleta;Particular;MOTOCICLISTA;HERIDO;63;MASCULINO;18:00 a 20:59
10473801;Kennedy;Solo Daños;Choque;Automovil;Publico;CONDUCTOR;ILESO;54;MASCULINO;21:00 a 24:00
